,stats,aic
716,"ARIMA(2, 2, 2)x(1, 1, 2, 12)",114.49831199931985
717,"ARIMA(2, 2, 2)x(1, 2, 0, 12)",630.3417897102968
718,"ARIMA(2, 2, 2)x(1, 2, 1, 12)",324.807729719636
719,"ARIMA(2, 2, 2)x(1, 2, 2, 12)",214.24394581564448
720,"ARIMA(2, 2, 2)x(2, 0, 0, 12)",85.96280142938153
721,"ARIMA(2, 2, 2)x(2, 0, 1, 12)",87.67220120876158
722,"ARIMA(2, 2, 2)x(2, 0, 2, 12)",94.77764948761525
723,"ARIMA(2, 2, 2)x(2, 1, 0, 12)",217.56306309854807
724,"ARIMA(2, 2, 2)x(2, 1, 1, 12)",124.72498378569118
725,"ARIMA(2, 2, 2)x(2, 1, 2, 12)",124.32558354705867
726,"ARIMA(2, 2, 2)x(2, 2, 0, 12)",497.38837891652327
727,"ARIMA(2, 2, 2)x(2, 2, 1, 12)",280.9015355770217
728,"ARIMA(2, 2, 2)x(2, 2, 2, 12)",199.90096412464482
